id,category,difficulty,sorun,prompt,answers,correct,explanation
offline_13454,Siyaset,4,answers,"'Demokratik haklar', Siyaset ile ilgili gerçek bir terimdir.",Rast | Şaş,Rast,'Demokratik haklar' Siyaset alanında geçerli bir kavramdır.
offline_13474,Siyaset,3,prompt+answers,Têgiha 'doğrudan katılım' çi pêk tîne?,"kararların halka en yakın birimlerde alınması | Kimlik, dil, statü ve haklar sorunu olarak | halkın siyasi kararlara bizzat dahil olması | çatışmalı ortamı diyalogla sonlandırma aşaması",halkın siyasi kararlara bizzat dahil olması,'doğrudan katılım' → halkın siyasi kararlara bizzat dahil olması.
offline_13483,Siyaset,5,answers,Li jêr kîjan têgiha 'siyasi özerklik' rave dike?,kendi yasalarını yapabilen yerel parlamento yetkisi | belediyeler ve yerel kurulların oluşturduğu yönetim | dernekler ve inisiyatiflerle yönetime müdahil olma | vatandaşların karar alma süreçlerine müdahil olması,kendi yasalarını yapabilen yerel parlamento yetkisi,'siyasi özerklik' → kendi yasalarını yapabilen yerel parlamento yetkisi.
offline_13486,Siyaset,1,prompt+answers,Ji aliyê siyasetê ve ji bo 'özyönetim hakkı' gotina rast kîjan e?,yerelde kendi kendini yönetme ve karar alma statüsü | Silah bırakma ve örgütsel yapıyı feshetme çağrısı | toplumun dışarıdan baskı olmadan kendini yönetmesi | halkın sadece seçimlerle yönetime katıldığı sistem,toplumun dışarıdan baskı olmadan kendini yönetmesi,'özyönetim hakkı' → toplumun dışarıdan baskı olmadan kendini yönetmesi.
offline_13505,Siyaset,1,prompt+answers,Kîjan pênase bi 'barış süreci' re li hev tê?,kararların halka en yakın birimlerde alınması | Tabandan doğrudan ve sürekli katılımı önceler | çatışmalı ortamı diyalogla sonlandırma aşaması | tüm farklı kesimleri kapsayan özgürlükçü anayasa,çatışmalı ortamı diyalogla sonlandırma aşaması,'barış süreci' → çatışmalı ortamı diyalogla sonlandırma aşaması.
offline_13513,Siyaset,5,answers,Biwêja 'temsili demokrasi' di çarçoveya Siyasetê de watedar e.,Rast | Şaş,Rast,'temsili demokrasi' Siyaset alanında geçerli bir kavramdır.
offline_13519,Siyaset,2,answers,Di çarçoveya siyasetê de 'ademi merkeziyetçilik' divê çawa bê fêmkirin?,"protesto, örgütlenme ve ifade özgürlüğü hakları | gücün tek merkezden yerel birimlere dağıtılması | tüm farklı kesimleri kapsayan özgürlükçü anayasa | çatışmaları silah yerine diyalogla çözme iradesi",gücün tek merkezden yerel birimlere dağıtılması,'ademi merkeziyetçilik' → gücün tek merkezden yerel birimlere dağıtılması.
offline_13524,Siyaset,1,prompt+answers,Di çarçoveya siyasetê de mijareke bi navê 'toplumsal barış' tune ye.,Rast | Şaş,Şaş,'toplumsal barış' için sorudaki iddia doğru değildir; doğru cevap 'Şaş'tır.
offline_13527,Siyaset,1,answers,'meşruiyet' tê çi wateyê?,"kaynakların ve hakların eşit paylaşılması ilkesi | yönetimin halkın rızasına ve hukuka uygun olması | anayasal güvence ve kültürel hakların tanınması | protesto, örgütlenme ve ifade özgürlüğü hakları",yönetimin halkın rızasına ve hukuka uygun olması,'meşruiyet' → yönetimin halkın rızasına ve hukuka uygun olması.
offline_13541,Siyaset,5,answers,'anayasal güvence' di çarçoveya siyasetê de têgeheke derbasdar e.,Rast | Şaş,Rast,'anayasal güvence' Siyaset alanında geçerli bir kavramdır.
offline_13547,Siyaset,1,answers,Li jêr ji bo 'demokratik anayasa' kîjan rast e?,tüm farklı kesimleri kapsayan özgürlükçü anayasa | çoğunluğa karşı farklı olan grupların korunması | partilerde kadının eşit söz sahibi olma sistemi | yönetimin halkın rızasına ve hukuka uygun olması,tüm farklı kesimleri kapsayan özgürlükçü anayasa,'demokratik anayasa' → tüm farklı kesimleri kapsayan özgürlükçü anayasa.
offline_13556,Siyaset,3,answers,Siyaset çerçevesinde 'demokratik haklar beyannamesi' ne anlama gelir?,Tabandan katılım ve yerel karar alma | Eşit yurttaşlık ve hakların tanınmasını | temel hakları listeleyen kurucu belge | sorunları diyalog yoluyla çözme yöntemi,temel hakları listeleyen kurucu belge,'demokratik haklar beyannamesi' → temel hakları listeleyen kurucu belge.
offline_13557,Siyaset,4,answers,Derbarê 'toplumsal adalet' de vebijêrka rast kîjan e?,"protesto, örgütlenme ve ifade özgürlüğü hakları | Farklı kimlik ve inançların bir arada yaşamasını | partilerde kadının eşit söz sahibi olma sistemi | kaynakların ve hakların eşit paylaşılması ilkesi",kaynakların ve hakların eşit paylaşılması ilkesi,'toplumsal adalet' → kaynakların ve hakların eşit paylaşılması ilkesi.
offline_13574,Siyaset,2,prompt+answers,Têgiha 'demokratik uzlaşı' çi pêk tîne?,"Eşit yurttaşlık ve hakların tanınmasını | yasama, yürütme ve yargının bağımsız olması | ortak yararda partilerin bir araya gelmesi | yerel bütçe ve hizmetleri kendi yönetme hakkı",ortak yararda partilerin bir araya gelmesi,'demokratik uzlaşı' → ortak yararda partilerin bir araya gelmesi.
offline_13575,Siyaset,4,prompt+answers,Kîjan li gorî pênaseya 'katılımcı bütçe' ye?,bütçe harcamalarını halkın meclislerle belirlemesi | belediyeler ve yerel kurulların oluşturduğu yönetim | kendi yasalarını yapabilen yerel parlamento yetkisi | resmi ve kamusal alanlarda anadilinin kullanılması,bütçe harcamalarını halkın meclislerle belirlemesi,'katılımcı bütçe' → bütçe harcamalarını halkın meclislerle belirlemesi.
offline_13581,Siyaset,1,prompt+answers,'adil yargılanma' di mijara siyasetê de çi vedibêje?,"bağımsız ve tarafsız mahkemelerde savunma hakkı | Farklı kimlik ve inançların bir arada yaşamasını | tüm farklı kesimleri kapsayan özgürlükçü anayasa | Yerel yönetim, eğitim ve ekonomi gibi alanlarda",bağımsız ve tarafsız mahkemelerde savunma hakkı,'adil yargılanma' → bağımsız ve tarafsız mahkemelerde savunma hakkı.
offline_13590,Siyaset,1,prompt+answers,Li jêr ji bo 'azınlık hakları' ya rast kîjan e?,çoğunluğa karşı farklı olan grupların korunması | Farklı kimlik ve inançların bir arada yaşamasını | gücün tek merkezden yerel birimlere dağıtılması | partilerde kadının eşit söz sahibi olma sistemi,çoğunluğa karşı farklı olan grupların korunması,'azınlık hakları' → çoğunluğa karşı farklı olan grupların korunması.
offline_13597,Siyaset,5,answers,Ji bo 'demokratik haklar beyannamesi' pênaseya derbasdar kîjan e?,Kadın özgürlüğü ve çoğulcu öz yönetimle | Kürt siyasi yapıları ve belediyeler | temel hakları listeleyen kurucu belge | hakların kanunla koruma altına alınması,temel hakları listeleyen kurucu belge,'demokratik haklar beyannamesi' → temel hakları listeleyen kurucu belge.
offline_13600,Siyaset,5,answers,Derbarê 'meclis sistemi' de agahiya herî rast kîjan e?,kararların tek lider yerine kurullarla alınması | tüm farklı kesimleri kapsayan özgürlükçü anayasa | yönetimin halkın rızasına ve hukuka uygun olması | çatışmaları silah yerine diyalogla çözme iradesi,kararların tek lider yerine kurullarla alınması,'meclis sistemi' → kararların tek lider yerine kurullarla alınması.
offline_13604,Siyaset,4,answers,Îfadeya ku têgiha 'demokratik haklar' rast vedibêje kîjan e?,"çatışmalı ortamı diyalogla sonlandırma aşaması | anayasal güvence ve kültürel hakların tanınması | protesto, örgütlenme ve ifade özgürlüğü hakları | Yerel yönetim, eğitim ve ekonomi gibi alanlarda","protesto, örgütlenme ve ifade özgürlüğü hakları","'demokratik haklar' → protesto, örgütlenme ve ifade özgürlüğü hakları."
offline_13614,Siyaset,3,prompt+answers,Kîjan têgeha 'parti eş başkanlığı' di nav siyasetê de rast bi cih dike?,bağımsız ve tarafsız mahkemelerde savunma hakkı | partilerde kadının eşit söz sahibi olma sistemi | yönetimin halkın rızasına ve hukuka uygun olması | çatışmaları silah yerine diyalogla çözme iradesi,partilerde kadının eşit söz sahibi olma sistemi,'parti eş başkanlığı' → partilerde kadının eşit söz sahibi olma sistemi.
offline_13625,Siyaset,3,prompt+answers,Di zanîna siyasetê de der barê 'barış süreci' de ya rast kîjan e?,"çatışmalı ortamı diyalogla sonlandırma aşaması | Yerel yönetim, eğitim ve ekonomi gibi alanlarda | tüm farklı kesimleri kapsayan özgürlükçü anayasa | çoğunluğa karşı farklı olan grupların korunması",çatışmalı ortamı diyalogla sonlandırma aşaması,'barış süreci' → çatışmalı ortamı diyalogla sonlandırma aşaması.
offline_13643,Siyaset,5,prompt+answers,Berambera rast a biwêja 'insan hakları' kîjan e?,dernekler ve inisiyatiflerle yönetime müdahil olma | kaynakların ve hakların eşit paylaşılması ilkesi | toplumun dışarıdan baskı olmadan kendini yönetmesi | her bireyin doğuştan sahip olduğu evrensel haklar,her bireyin doğuştan sahip olduğu evrensel haklar,'insan hakları' → her bireyin doğuştan sahip olduğu evrensel haklar.
offline_13647,Siyaset,1,prompt+answers,Di qada Siyasetê de 'demokratik uzlaşı' çi îfade dike?,"yasama, yürütme ve yargının bağımsız olması | Kadın-erkek eşit temsili ve ortak yönetimi | ortak yararda partilerin bir araya gelmesi | sorunları diyalog yoluyla çözme yöntemi",ortak yararda partilerin bir araya gelmesi,'demokratik uzlaşı' → ortak yararda partilerin bir araya gelmesi.
offline_13649,Siyaset,3,prompt+answers,Ji bo Siyasetê derbarê 'eş başkanlık' de vebijêrka rast kîjan e?,"temel hakları listeleyen kurucu belge | Meclisler, örgütlenme ve müzakere | yönetimde eşit temsil sistemidir | Kürt siyasi yapıları ve belediyeler",yönetimde eşit temsil sistemidir,'eş başkanlık' → yönetimde eşit temsil sistemidir.
offline_13654,Siyaset,3,prompt+answers,Têgiha 'anadili hakkı' çi pêk tîne?,yerelde kendi kendini yönetme ve karar alma statüsü | toplumun dışarıdan baskı olmadan kendini yönetmesi | vatandaşların karar alma süreçlerine müdahil olması | resmi ve kamusal alanlarda anadilinin kullanılması,resmi ve kamusal alanlarda anadilinin kullanılması,'anadili hakkı' → resmi ve kamusal alanlarda anadilinin kullanılması.
offline_13657,Siyaset,4,prompt+answers,Di qada Siyasetê de 'toplumsal uzlaşı' çi îfade dike?,barışçıl çözüm için toplumun ortak karara varması | bütçe harcamalarını halkın meclislerle belirlemesi | Farklı kimlik ve inançların bir arada yaşamasını | dernekler ve inisiyatiflerle yönetime müdahil olma,barışçıl çözüm için toplumun ortak karara varması,'toplumsal uzlaşı' → barışçıl çözüm için toplumun ortak karara varması.
offline_13673,Siyaset,5,prompt+answers,'anadilinde eğitim' bi tevahî li derveyî zanîna siyasetê ye.,Rast | Şaş,Şaş,'anadilinde eğitim' için sorudaki iddia doğru değildir; doğru cevap 'Şaş'tır.
offline_13691,Siyaset,3,answers,Derbarê 'demokratik siyaset' de kîjan rast e?,Yasal düzenlemeler ve demokratik entegrasyon adımları | belediyeler ve yerel kurulların oluşturduğu yönetim | baskı ve tasfiye yerine diyalogu seçen siyaset tarzı | siyasette kadın katılımını güvenceye alan yasal oran,baskı ve tasfiye yerine diyalogu seçen siyaset tarzı,'demokratik siyaset' → baskı ve tasfiye yerine diyalogu seçen siyaset tarzı.
offline_13729,Siyaset,5,answers,Derbarê 'müzakere' de ravekirina rast kîjan e?,"Kadın özgürlüğü ve çoğulcu öz yönetimle | Kadın-erkek eşit temsili ve ortak yönetimi | Devleti aşan, ona alternatif bir öz yönetim | sorunları diyalog yoluyla çözme yöntemi",sorunları diyalog yoluyla çözme yöntemi,'müzakere' → sorunları diyalog yoluyla çözme yöntemi.
offline_13732,Siyaset,5,prompt+answers,Li jêr kîjan têgiha 'özyönetim hakkı' rave dike?,her bireyin doğuştan sahip olduğu evrensel haklar | toplumun dışarıdan baskı olmadan kendini yönetmesi | Farklı halkların eşit ve dayanışmacı birlikteliğini | dernekler ve inisiyatiflerle yönetime müdahil olma,toplumun dışarıdan baskı olmadan kendini yönetmesi,'özyönetim hakkı' → toplumun dışarıdan baskı olmadan kendini yönetmesi.
offline_13738,Siyaset,5,answers,"'demokratik muhalefet', Siyaset ile ilgili gerçek bir terimdir.",Rast | Şaş,Rast,'demokratik muhalefet' Siyaset alanında geçerli bir kavramdır.
offline_13745,Siyaset,5,prompt+answers,Derbarê 'çoğulculuk' de agahiya herî rast kîjan e?,Yasal düzenlemeler ve demokratik entegrasyon adımları | Demokratik konfederalizm ve demokratik ulus tartışması | Farklı halkların eşit ve dayanışmacı birlikteliğini | farklı kimliklerin ve inançların eşit kabul edilmesi,farklı kimliklerin ve inançların eşit kabul edilmesi,'çoğulculuk' → farklı kimliklerin ve inançların eşit kabul edilmesi.
offline_13753,Siyaset,3,answers,Kîjan têgeha 'sivil itaatsizlik' di nav siyasetê de rast bi cih dike?,halkın sadece seçimlerle yönetime katıldığı sistem | bütçe harcamalarını halkın meclislerle belirlemesi | dernekler ve inisiyatiflerle yönetime müdahil olma | adaletsiz yasalara karşı barışçıl protesto biçimi,adaletsiz yasalara karşı barışçıl protesto biçimi,'sivil itaatsizlik' → adaletsiz yasalara karşı barışçıl protesto biçimi.
offline_13756,Siyaset,1,answers,'yerel meclisler' bi tevahî li derveyî zanîna siyasetê ye.,Rast | Şaş,Şaş,'yerel meclisler' için sorudaki iddia doğru değildir; doğru cevap 'Şaş'tır.
offline_13757,Siyaset,3,answers,"'Idari özerklik', Siyaset ile ilgili gerçek bir terimdir.",Rast | Şaş,Rast,'Idari özerklik' Siyaset alanında geçerli bir kavramdır.
offline_13767,Siyaset,4,prompt+answers,'Barış hakkı' ji aliyê Siyasetê ve biwêjek bêwate ye.,Rast | Şaş,Şaş,'Barış hakkı' için sorudaki iddia doğru değildir; doğru cevap 'Şaş'tır.
offline_13777,Siyaset,2,answers,Der barê 'demokratik ittifaklar' de ji bo siyasetê bijardeya rast kîjan e?,"yerel bütçe ve hizmetleri kendi yönetme hakkı | çoğunluğa karşı farklı olan grupların korunması | protesto, örgütlenme ve ifade özgürlüğü hakları | farklı muhalif grupların ortak barış platformu",farklı muhalif grupların ortak barış platformu,'demokratik ittifaklar' → farklı muhalif grupların ortak barış platformu.
offline_13783,Siyaset,3,answers,Berambera rast a biwêja 'yerel irade' kîjan e?,geçmişteki acıları araştırıp toplumsal barışı kuran kurul | farklı etnik ve inanç gruplarının huzurlu birlikteliği | resmi yönetime karşı halkın barışçıl tepki örgütlenmesi | merkezden atanan kayyum yerine seçilmiş yerel yönetici gücü,merkezden atanan kayyum yerine seçilmiş yerel yönetici gücü,'yerel irade' → merkezden atanan kayyum yerine seçilmiş yerel yönetici gücü.
offline_13790,Siyaset,2,answers,Kîjan pênase bi 'demokratik muhalefet' re li hev tê?,"mecliste ve sokakta hak arama kanalları | yerel kararların alındığı halk meclisleri | hakların kanunla koruma altına alınması | Devleti aşan, ona alternatif bir öz yönetim",mecliste ve sokakta hak arama kanalları,'demokratik muhalefet' → mecliste ve sokakta hak arama kanalları.
offline_13799,Siyaset,4,answers,'yerel demokrasi' çawa tê pênasekirin?,"kararların halka en yakın birimlerde alınması | halkın siyasi kararlara bizzat dahil olması | Devleti aşan, ona alternatif bir öz yönetim | bağımsız ve tarafsız mahkemelerde savunma hakkı",kararların halka en yakın birimlerde alınması,'yerel demokrasi' → kararların halka en yakın birimlerde alınması.
offline_13813,Siyaset,4,answers,Di çarçoveya Siyasetê de 'yerel yönetim' tê çi wateyê?,Kapitalist modernite ve merkezi ulus-devlet eleştirisi | siyasette dürüstlük ve toplumsal yararı önceleme ilkeleri | belediyeler ve yerel kurulların oluşturduğu yönetim | geçmişteki acıları araştırıp toplumsal barışı kuran kurul,belediyeler ve yerel kurulların oluşturduğu yönetim,'yerel yönetim' → belediyeler ve yerel kurulların oluşturduğu yönetim.
