candidate_id,source,license,source_category,difficulty,prompt_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status,controlled_disposition,controlled_note
wikidata_0309,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element moscovium?,115,3,120,119,A,http://www.wikidata.org/entity/Q1303,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0310,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element oganesson?,118,3,120,119,A,http://www.wikidata.org/entity/Q1307,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0311,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element tennessine?,117,3,120,119,A,http://www.wikidata.org/entity/Q1306,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0312,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element titanium?,22,3,120,119,A,http://www.wikidata.org/entity/Q716,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0313,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element chromium?,24,3,120,119,A,http://www.wikidata.org/entity/Q725,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0314,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element francium?,87,3,120,119,A,http://www.wikidata.org/entity/Q671,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0315,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element technetium?,43,3,120,119,A,http://www.wikidata.org/entity/Q1054,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0316,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element iodine?,53,3,120,119,A,http://www.wikidata.org/entity/Q1103,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0317,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element caesium?,55,3,120,119,A,http://www.wikidata.org/entity/Q1108,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0318,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element thorium?,90,3,120,119,A,http://www.wikidata.org/entity/Q1115,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0319,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element dubnium?,105,3,120,119,A,http://www.wikidata.org/entity/Q1232,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0320,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element seaborgium?,106,3,120,119,A,http://www.wikidata.org/entity/Q1234,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0321,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element bohrium?,107,3,120,119,A,http://www.wikidata.org/entity/Q1249,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0322,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element hassium?,108,3,120,119,A,http://www.wikidata.org/entity/Q1252,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0323,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element meitnerium?,109,3,120,119,A,http://www.wikidata.org/entity/Q1258,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0324,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element darmstadtium?,110,3,120,119,A,http://www.wikidata.org/entity/Q1266,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0325,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element copernicium?,112,3,120,119,A,http://www.wikidata.org/entity/Q1278,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0326,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element roentgenium?,111,3,120,119,A,http://www.wikidata.org/entity/Q1272,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0327,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element nihonium?,113,3,120,119,A,http://www.wikidata.org/entity/Q1301,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0328,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unquadennium?,149,3,120,119,A,http://www.wikidata.org/entity/Q2399140,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0329,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhexunium?,161,3,120,119,A,http://www.wikidata.org/entity/Q113084035,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0330,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhexbium?,162,3,120,119,A,http://www.wikidata.org/entity/Q113084037,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0331,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unseptnilium?,170,3,120,119,A,http://www.wikidata.org/entity/Q113084046,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0332,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhexhexium?,166,3,120,119,A,http://www.wikidata.org/entity/Q113084043,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0333,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhextrium?,163,3,120,119,A,http://www.wikidata.org/entity/Q113084040,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0334,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unseptunium?,171,3,120,119,A,http://www.wikidata.org/entity/Q113084048,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0335,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhexennium?,169,3,120,119,A,http://www.wikidata.org/entity/Q19599218,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0336,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unquadnilium?,140,3,120,119,A,http://www.wikidata.org/entity/Q3029913,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0337,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unbiunium?,121,3,120,119,A,http://www.wikidata.org/entity/Q1466,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0338,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unpentquadium?,154,3,120,119,A,http://www.wikidata.org/entity/Q22313918,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0339,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unpentpentium?,155,3,120,119,A,http://www.wikidata.org/entity/Q22314315,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0340,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unsepttrium?,173,3,120,119,A,http://www.wikidata.org/entity/Q11289368,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0341,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unoctquadium?,184,3,120,119,A,http://www.wikidata.org/entity/Q116976565,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0342,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unbibium?,122,3,120,119,A,http://www.wikidata.org/entity/Q7425,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0343,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element americium?,95,3,120,119,A,http://www.wikidata.org/entity/Q1872,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0344,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unhexquadium?,164,3,120,119,A,http://www.wikidata.org/entity/Q30929350,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0345,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element untriennium?,139,3,120,119,A,http://www.wikidata.org/entity/Q548592,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0346,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element einsteinium?,99,3,120,119,A,http://www.wikidata.org/entity/Q1892,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0347,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element ytterbium?,70,3,120,119,A,http://www.wikidata.org/entity/Q1855,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0348,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element thulium?,69,3,120,119,A,http://www.wikidata.org/entity/Q1853,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0349,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element curium?,96,3,120,119,A,http://www.wikidata.org/entity/Q1876,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0350,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element nobelium?,102,3,120,119,A,http://www.wikidata.org/entity/Q1901,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0351,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element untrihexium?,136,3,120,119,A,http://www.wikidata.org/entity/Q868375,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0352,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element untrioctium?,138,3,120,119,A,http://www.wikidata.org/entity/Q869681,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0353,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element promethium?,61,3,120,119,A,http://www.wikidata.org/entity/Q1809,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0354,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element samarium?,62,3,120,119,A,http://www.wikidata.org/entity/Q1819,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0355,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element berkelium?,97,3,120,119,A,http://www.wikidata.org/entity/Q1882,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0356,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element lanthanum?,57,3,120,119,A,http://www.wikidata.org/entity/Q1801,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0357,Wikidata SPARQL,CC0,Science & Nature,UNSET,What is the atomic number of the element unpentnilium?,150,3,120,119,A,http://www.wikidata.org/entity/Q3551919,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0358,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Myanmar?,676577.2,48670.82,3355,11300,A,http://www.wikidata.org/entity/Q836,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0359,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Dominican Republic?,48670.82,676577.2,3355,11300,A,http://www.wikidata.org/entity/Q786,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0360,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Northern Cyprus?,3355,676577.2,48670.82,11300,A,http://www.wikidata.org/entity/Q23681,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0361,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of The Gambia?,11300,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q1005,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0362,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of The Bahamas?,13878,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q778,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0363,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Aruba?,178.916378,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q21203,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0364,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Nepal?,147181.254346,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q837,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0365,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Dominica?,751.096551,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q784,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0366,Wikidata SPARQL,CC0,Geography,UNSET,What is the area of Saint Lucia?,617.012867,676577.2,48670.82,3355,A,http://www.wikidata.org/entity/Q760,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
