candidate_id,source,license,source_category,question_en,answer_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status
wikidata_0774,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Singapore?,Standard Chinese,Standard Chinese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0775,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Australia?,Auslan,Auslan,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q408,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0776,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Timor-Leste?,Portuguese,Portuguese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q574,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0777,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with India?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q668,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0778,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Venezuela?,Venezuelan Sign Language,Venezuelan Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0779,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with India?,Hindi,Hindi,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q668,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0780,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Australia?,Australian English,Australian English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q408,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0781,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Palau?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0782,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with New Zealand?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0783,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Palau?,Japanese,Japanese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0784,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with South Africa?,South African Sign Language,South African Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q258,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0785,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Singapore?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0786,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Palau?,Palauan,Palauan,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0787,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Singapore?,Malay,Malay,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0788,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Singapore?,Tamil,Tamil,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0789,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with New Zealand?,Māori,Māori,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0790,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Timor-Leste?,Tetum,Tetum,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q574,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0791,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Nauru?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q697,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0792,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Serbia?,Serbian,Serbian,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q403,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0793,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Marshall Islands?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q709,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0794,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Colombia?,Spanish,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q739,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0795,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Nauru?,Nauruan,Nauruan,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q697,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0796,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Marshall Islands?,Marshallese,Marshallese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q709,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0797,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Uzbekistan?,Uzbek,Uzbek,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q265,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0798,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Ecuador?,Spanish,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q736,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0799,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Venezuela?,Spanish,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0800,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Bahrain?,Arabic,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q398,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0801,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with New Zealand?,New Zealand Sign Language,New Zealand Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0802,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Papua New Guinea?,Papua New Guinean Sign Language,Papua New Guinean Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0803,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Chad?,French,French,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0804,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Chad?,Arabic,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0805,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Suriname?,Dutch,Dutch,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q730,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0806,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with North Korea?,Korean,Korean,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q423,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0807,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Papua New Guinea?,Tok Pisin,Tok Pisin,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0808,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Chile?,Spanish,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q298,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0809,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Federated States of Micronesia?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q702,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0810,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Fiji?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q712,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0811,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Papua New Guinea?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0812,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Kiribati?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q710,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0813,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Liechtenstein?,German,German,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q347,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0814,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Samoa?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q683,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0815,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Guyana?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q734,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0816,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Tuvalu?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q672,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0817,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Tonga?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q678,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0818,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Solomon Islands?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q685,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0819,Wikidata SPARQL,CC0,Ziman,What is an official or national language associated with Vanuatu?,English,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q686,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0820,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Damavand?,5610,5610,5628,3916,2334,A,http://www.wikidata.org/entity/Q40758,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0821,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Damavand?,5628,5628,5610,3916,2334,A,http://www.wikidata.org/entity/Q40758,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0822,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Erciyes?,3916,3916,5610,5628,2334,A,http://www.wikidata.org/entity/Q126804,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0823,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Ulawun?,2334,2334,5610,5628,3916,A,http://www.wikidata.org/entity/Q74158,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0824,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Bona?,5040,5040,5610,5628,3916,A,http://www.wikidata.org/entity/Q48691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0825,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Tandikat?,2438,2438,5610,5628,3916,A,http://www.wikidata.org/entity/Q40692,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0826,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Geureudong?,2885,2885,5610,5628,3916,A,http://www.wikidata.org/entity/Q40981,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0827,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Sangay volcano?,5230,5230,5610,5628,3916,A,http://www.wikidata.org/entity/Q14052,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0828,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mountain Telomoyo?,1894,1894,5610,5628,3916,A,http://www.wikidata.org/entity/Q123157,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0829,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mountain Telagabodas?,2201,2201,5610,5628,3916,A,http://www.wikidata.org/entity/Q126717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0830,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Antisana volcano?,5758,5758,5610,5628,3916,A,http://www.wikidata.org/entity/Q14082,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0831,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Chimborazo?,6263.47,6263.47,5610,5628,3916,A,http://www.wikidata.org/entity/Q14081,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0832,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Pulosari?,1346,1346,5610,5628,3916,A,http://www.wikidata.org/entity/Q42118,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0833,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Gunung Rajabasa?,1281,1281,5610,5628,3916,A,http://www.wikidata.org/entity/Q42174,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0834,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Agung?,3031,3031,5610,5628,3916,A,http://www.wikidata.org/entity/Q158470,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0835,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Agung?,3142,3142,5610,5628,3916,A,http://www.wikidata.org/entity/Q158470,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0836,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Hekla?,1491,1491,5610,5628,3916,A,http://www.wikidata.org/entity/Q184975,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0837,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Tambora?,2850,2850,5610,5628,3916,A,http://www.wikidata.org/entity/Q168714,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0838,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Pelée?,1397,1397,5610,5628,3916,A,http://www.wikidata.org/entity/Q76309,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0839,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Michincha?,5305,5305,5610,5628,3916,A,http://www.wikidata.org/entity/Q25022,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0840,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Llaima?,3125,3125,5610,5628,3916,A,http://www.wikidata.org/entity/Q164121,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0841,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mayon Volcano?,2462,2462,5610,5628,3916,A,http://www.wikidata.org/entity/Q1484,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0842,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Acotango?,6052,6052,5610,5628,3916,A,http://www.wikidata.org/entity/Q117822,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0843,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Fuji?,3777.24,3777.24,5610,5628,3916,A,http://www.wikidata.org/entity/Q39231,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0844,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Etna?,3357,3357,5610,5628,3916,A,http://www.wikidata.org/entity/Q16990,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0845,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Baekdu Mountain?,2744,2744,5610,5628,3916,A,http://www.wikidata.org/entity/Q107635,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0846,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Q4675?,2549,2549,5610,5628,3916,A,http://www.wikidata.org/entity/Q4675,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0847,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Lascar?,5592,5592,5610,5628,3916,A,http://www.wikidata.org/entity/Q48783,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0848,Wikidata SPARQL,CC0,Geography,What is the elevation listed for La Soufrière?,1220,1220,5610,5628,3916,A,http://www.wikidata.org/entity/Q26544,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0849,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Erimo Seamount?,-3729,-3729,5610,5628,3916,A,http://www.wikidata.org/entity/Q60787403,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0850,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Daiichi-Kashima Seamount?,-3540,-3540,5610,5628,3916,A,http://www.wikidata.org/entity/Q60787402,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0851,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Rainier?,4389,4389,5610,5628,3916,A,http://www.wikidata.org/entity/Q194057,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0852,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Sakurajima?,1117,1117,5610,5628,3916,A,http://www.wikidata.org/entity/Q128841,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0853,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Popocatépetl?,5452,5452,5610,5628,3916,A,http://www.wikidata.org/entity/Q181157,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0854,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Popocatépetl?,5454,5454,5610,5628,3916,A,http://www.wikidata.org/entity/Q181157,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0855,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Cotopaxi volcano?,5897,5897,5610,5628,3916,A,http://www.wikidata.org/entity/Q181476,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0856,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Churchill?,4766,4766,5610,5628,3916,A,http://www.wikidata.org/entity/Q48689,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0857,Wikidata SPARQL,CC0,Geography,What is the elevation listed for La Pérouse Seamount?,-58,-58,5610,5628,3916,A,http://www.wikidata.org/entity/Q15974925,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0858,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Santa María?,3772,3772,5610,5628,3916,A,http://www.wikidata.org/entity/Q204657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0859,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Anton Dohrn Seamount?,-600,-600,5610,5628,3916,A,http://www.wikidata.org/entity/Q576542,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0860,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Merapi?,2910,2910,5610,5628,3916,A,http://www.wikidata.org/entity/Q134108,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0861,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Vesuvius?,1281,1281,5610,5628,3916,A,http://www.wikidata.org/entity/Q524,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0862,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Ararat?,5137,5137,5610,5628,3916,A,http://www.wikidata.org/entity/Q72303,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0863,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Alutu?,2335,2335,5610,5628,3916,A,http://www.wikidata.org/entity/Q125156,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0864,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Echo Bank?,-255,-255,5610,5628,3916,A,http://www.wikidata.org/entity/Q51844733,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0865,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Vulcano?,500,500,5610,5628,3916,A,http://www.wikidata.org/entity/Q207323,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0866,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Sarik Merapi?,2145,2145,5610,5628,3916,A,http://www.wikidata.org/entity/Q29559,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0867,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Cot Seulawah Agam?,1810,1810,5610,5628,3916,A,http://www.wikidata.org/entity/Q29595,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0868,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Kaba?,1940,1940,5610,5628,3916,A,http://www.wikidata.org/entity/Q150081,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_0869,Wikidata SPARQL,CC0,Geography,What is the elevation listed for Mount Butak?,2868,2868,5610,5628,3916,A,http://www.wikidata.org/entity/Q126589,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
