id,category,language_code,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,is_approved,question_type,image_url,source_url
offline_10829,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'heyran' kavramının temel niteliğidir?,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,daha çok aşk ve yiğitlik üzerine söylenen müzik türü,Kürtçe şarkılarıyla tanınan Ermeni asıllı usta müzisyen,Serhat bölgesinde yaygın olan bir Kürt halk ezgisi türü,D,'heyran' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10830,Muzîk,ku-kmr,'Kardeş Türküler' hakkında verilen bilgilerden hangisi en doğrudur?,'Kürt müziğini çok kültürlü ortamda icra eden grup' ile doğrudan ilişkilidir.,Kürt kadın dengbêj geleneğinin en bilinen temsilcilerinden,Kürt müziğine rock ve caz esintileri getiren sanatçı,Serhat bölgesinde yaygın olan bir Kürt halk ezgisi türü,A,'Kardeş Türküler' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10831,Muzîk,ku-kmr,'Muzîk' bağlamında 'şabaş geleneği' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'şabaş geleneği' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10832,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'melodî' ile doğrudan bağlantılıdır?,"genel olarak şarkı okuyan, seslendiren kişi",zurna ile birlikte çalınan ritim sazı,efsaneyi anlatan meşhur geleneksel kilam,seslerin ardışık dizilmesiyle oluşan ezgi,D,'melodî' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10833,Muzîk,ku-kmr,'Muzîk' bağlamında 'nota' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'nota' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10834,Muzîk,ku-kmr,'Dengbêj' kavramının muzîk ile hiçbir bağı bulunmamaktadır.,Rast,Şaş,-,-,B,'dengbêj' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_10835,Muzîk,ku-kmr,'Muzîk' bağlamında 'Aram Tigran' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'Aram Tigran' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10836,Muzîk,ku-kmr,'Kardeş Türküler' kavramı muzîk açısından neyi ifade eder?,Kürt müziğini çok kültürlü ortamda icra eden grup,Kürt müziğinde plak dolduran ilk Kürt kadın sanatçı,tek bir sanatçının şarkı söylemesi veya çalması,erken dönem Kürt müziği kayıtlarını yapan dengbêj,A,'Kardeş Türküler' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_10837,Muzîk,ku-kmr,Muzîk bağlamında 'def' en çok hangi alanla veya tanımla ilişkilidir?,Kürt tasavvuf ve halk müziğinde kullanılan vurmalı çalgı,Van ve Diyarbakır'da dengbêjlerin dinlendiği kültürel mekan,çobanların da çaldığı üflemeli geleneksel enstrüman,dengbêjlerin söylediği destansı veya aşk temalı şarkı,A,'def' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_10838,Muzîk,ku-kmr,'kilam' kavramı hakkında yapılan araştırmalarda hangisi vurgulanır?,dengbêjlerin söylediği destansı veya aşk temalı şarkı,daha çok aşk ve yiğitlik üzerine söylenen müzik türü,Türk ve Kürt müziğinde ezgisel yapıyı belirleyen sistem,Kürt tasavvuf ve halk müziğinde kullanılan vurmalı çalgı,A,'kilam' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10839,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'dengbêjlik okulu' kavramının taşıdığı temel anlamlardan biridir?,erken dönem Kürt müziği kayıtlarını yapan dengbêj,müziğin temelini oluşturan düzenli vuruşlar,Kürt halk müziğinde en kutsal sayılan telli saz,usta-çırak ilişkisiyle yürüyen müzikal aktarım,D,'dengbêjlik okulu' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10840,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'melodî' kavramının modern bağlamda kullanımıdır?,seslerin ardışık dizilmesiyle oluşan ezgi,"genel olarak şarkı okuyan, seslendiren kişi",usta-çırak ilişkisiyle yürüyen müzikal aktarım,İkisi de sözlü ezgi geleneğinin parçasıdır,A,'melodî' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10841,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'def' kavramının en uygun açıklamasıdır?,Kürt tasavvuf ve halk müziğinde kullanılan vurmalı çalgı,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,çobanların da çaldığı üflemeli geleneksel enstrüman,halaylarda çalınan hareketli ve ritmik halk şarkıları,A,'def' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10842,Muzîk,ku-kmr,'Muzîk' alanında 'dengbêj makamı' konusunun yeri nedir?,kilamların okunduğu serbest ritimli vokal tarzı,erken dönem Kürt müziği kayıtlarını yapan dengbêj,erbane veya defi ustalıkla çalan ritim sanatçısı,Kürt halk müziğinde en kutsal sayılan telli saz,A,'dengbêj makamı' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_10843,Muzîk,ku-kmr,Muzîk bağlamında 'Koma Wetan' sadece teknik veya önemsiz bir detaydır.,Rast,Şaş,-,-,B,'Koma Wetan' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_10844,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'Eyşeqan' ile ilgili temel kavramlardan biridir?,Kürt kadın dengbêj geleneğinin en bilinen temsilcilerinden,Türk ve Kürt müziğinde ezgisel yapıyı belirleyen sistem,Van ve Diyarbakır'da dengbêjlerin dinlendiği kültürel mekan,antik Mezopotamya ve Kürt müziğinde kullanılan arp benzeri çalgı,A,'Eyşeqan' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10845,Muzîk,ku-kmr,'Erdewan zaxoyî' teriminin muzîk alanı dışındaki bilimlerde kullanımı çok daha yaygındır.,Rast,Şaş,-,-,B,'Erdewan Zaxoyî' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_10846,Muzîk,ku-kmr,'Muzîk' araştırmalarında 'Mihemed Arif Cizrawî' neyi açıklar?,seslerin ardışık dizilmesiyle oluşan ezgi,klasik Bahdinan müziğinin efsanevi sesi,topluluk halinde şarkı söyleme biçimi,müzisyenlere para atarak taltif etme adeti,B,'Mihemed Arif Cizrawî' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_10847,Muzîk,ku-kmr,'Ciwan Haco' teriminin muzîk bağlamındaki karşılığı nedir?,dengbêjlerin söylediği destansı veya aşk temalı şarkı,erken dönem Kürt müziği kayıtlarını yapan dengbêj,çobanların da çaldığı üflemeli geleneksel enstrüman,Kürt müziğine rock ve caz esintileri getiren sanatçı,D,'Ciwan Haco' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_10848,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'Ciwan Haco' kavramının temel niteliğidir?,Kürt müziğine rock ve caz esintileri getiren sanatçı,halaylarda çalınan hareketli ve ritmik halk şarkıları,Kürt müziğinde plak dolduran ilk Kürt kadın sanatçı,Şırnak ve Cizre yöresinin ritmik ve makamsal müziği,A,'Ciwan Haco' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10849,Muzîk,ku-kmr,Muzîk bağlamında 'botan ezgileri' sadece teknik veya önemsiz bir detaydır.,Rast,Şaş,-,-,B,'botan ezgileri' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_10850,Muzîk,ku-kmr,'Makam' kavramının muzîk ile hiçbir bağı bulunmamaktadır.,Rast,Şaş,-,-,B,'makam' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_10851,Muzîk,ku-kmr,Gelişmiş muzîk teorilerinde 'erbane' kavramına sıkça başvurulur.,Rast,Şaş,-,-,A,'erbane' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,true_false,,zankurd_seed_rich_v2
offline_10852,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'solo' kavramının en uygun açıklamasıdır?,usta-çırak ilişkisiyle yürüyen müzikal aktarım,erbane veya defi ustalıkla çalan ritim sanatçısı,Bahdinan bölgesinin sevilen devrimci müzisyeni,tek bir sanatçının şarkı söylemesi veya çalması,D,'solo' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10853,Muzîk,ku-kmr,Aşağıdaki seçeneklerden hangisi 'makam' kavramını tanımlar?,Şırnak ve Cizre yöresinin ritmik ve makamsal müziği,Türk ve Kürt müziğinde ezgisel yapıyı belirleyen sistem,halaylarda çalınan hareketli ve ritmik halk şarkıları,Kürt müziğinde plak dolduran ilk Kürt kadın sanatçı,B,'makam' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10854,Muzîk,ku-kmr,Aşağıdaki terimlerden hangisi 'kemençe' ile yakın bir anlama sahiptir?,seslerin ardışık dizilmesiyle oluşan ezgi,klasik Bahdinan müziğinin efsanevi sesi,usta-çırak ilişkisiyle yürüyen müzikal aktarım,Kürt coğrafyasında da çalınan yaylı çalgı,D,'kemençe' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10855,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'şakiro stranları' kavramının temel niteliğidir?,Kürt tasavvuf ve halk müziğinde kullanılan vurmalı çalgı,çobanların da çaldığı üflemeli geleneksel enstrüman,Kürt kadın dengbêj geleneğinin en bilinen temsilcilerinden,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,D,'şakiro stranları' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10856,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'koro' ile doğrudan bağlantılıdır?,Kürt halk müziğinde bir başka ezgi tarzı,Enstrümansız ve doğaçlama ezgili,topluluk halinde şarkı söyleme biçimi,"Aşk, kahramanlık ya da acı olaylar",C,'koro' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10857,Muzîk,ku-kmr,'Zembîlfiroş stranı' teriminin muzîk alanı dışındaki bilimlerde kullanımı çok daha yaygındır.,Rast,Şaş,-,-,B,'zembîlfiroş stranı' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_10858,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'hîran' teriminin doğru tanımıdır?,Kürt halk müziğinde bir başka ezgi tarzı,tarihteki ilk Kürtçe rock grubunun adı,klasik Bahdinan müziğinin efsanevi sesi,"genel olarak şarkı okuyan, seslendiren kişi",A,'hîran' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10859,Muzîk,ku-kmr,Muzîk bağlamında 'kaval' en çok hangi alanla veya tanımla ilişkilidir?,Kürt müziğine rock ve caz esintileri getiren sanatçı,erken dönem Kürt müziği kayıtlarını yapan dengbêj,çobanların da çaldığı üflemeli geleneksel enstrüman,halaylarda çalınan hareketli ve ritmik halk şarkıları,C,'kaval' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_10860,Muzîk,ku-kmr,Aşağıdaki terimlerden hangisi 'nota' ile yakın bir anlama sahiptir?,müziği kağıda dökmek için kullanılan evrensel işaretler,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,Kürt müziğine rock ve caz esintileri getiren sanatçı,Kürtçe şarkılarıyla tanınan Ermeni asıllı usta müzisyen,A,'nota' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10861,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'şakiro stranları' ile ilgili temel kavramlardan biridir?,Kürt müziğine rock ve caz esintileri getiren sanatçı,Serhat bölgesinde yaygın olan bir Kürt halk ezgisi türü,çobanların da çaldığı üflemeli geleneksel enstrüman,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,D,'şakiro stranları' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10862,Muzîk,ku-kmr,Gelişmiş muzîk teorilerinde 'çeng' kavramına sıkça başvurulur.,Rast,Şaş,-,-,A,'çeng' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,true_false,,zankurd_seed_rich_v2
offline_10863,Muzîk,ku-kmr,'Muzîk' bağlamında 'dahol' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'dahol' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10864,Muzîk,ku-kmr,Aşağıdaki terimlerden hangisi 'erbane' ile yakın bir anlama sahiptir?,kış gecesi sohbetlerinde icra edilen sözlü müzik,usta-çırak ilişkisiyle yürüyen müzikal aktarım,Bahdinan bölgesinin popüler klasik halk sanatçısı,halk müziğinde yaygın olarak çalınan zilli tef,D,'erbane' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10865,Muzîk,ku-kmr,Toplumsal yapı içinde 'şakiro stranları' kavramının önemi nedir?,Kürt tasavvuf ve halk müziğinde kullanılan vurmalı çalgı,Şakiro'nun seslendirdiği uzun soluklu destansı kilamlar,Van ve Diyarbakır'da dengbêjlerin dinlendiği kültürel mekan,müziği kağıda dökmek için kullanılan evrensel işaretler,B,'şakiro stranları' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_10866,Muzîk,ku-kmr,'Ritim' kavramı Muzîk alanıyla doğrudan ilişkilidir.,Rast,Şaş,-,-,A,'ritim' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_10867,Muzîk,ku-kmr,'Ciwan haco' kavramının muzîk ile hiçbir bağı bulunmamaktadır.,Rast,Şaş,-,-,B,'Ciwan Haco' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_10868,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'Mihemed Şêxo' kavramının taşıdığı temel anlamlardan biridir?,çobanların da çaldığı üflemeli geleneksel enstrüman,Kürt halkının ulusal duygularını seslendiren ozan,erken dönem Kürt müziği kayıtlarını yapan dengbêj,kilamların okunduğu serbest ritimli vokal tarzı,B,'Mihemed Şêxo' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10869,Muzîk,ku-kmr,Geleneksel muzîk birikiminde 'Aram Tigran' kavramının izlerine rastlanır.,Rast,Şaş,-,-,A,'Aram Tigran' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10870,Muzîk,ku-kmr,'Şakiro stranları' kavramı Muzîk çalışmalarında önemli bir başlık olarak kabul edilir.,Rast,Şaş,-,-,A,'şakiro stranları' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_10871,Muzîk,ku-kmr,'serhad ezgileri' kavramı hakkında yapılan araştırmalarda hangisi vurgulanır?,erken dönem Kürt müziği kayıtlarını yapan dengbêj,"Kars, Ağrı ve Van yöresine özgü lirik müzik tarzı",Dersim ve Bingöl yöresinde icra edilen Kürtçe müzik,"yüksek sesli, açık havada çalınan nefesli çalgı",B,'serhad ezgileri' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_10872,Muzîk,ku-kmr,'Muzîk' alanı yalnızca 'çeng' dışındaki konuları inceler.,Rast,Şaş,-,-,B,'çeng' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,true_false,,zankurd_seed_rich_v2
offline_10873,Muzîk,ku-kmr,'Muzîk' çerçevesinde 'heyran' ne amaçla ele alınır?,Serhat bölgesinde yaygın olan bir Kürt halk ezgisi türü,Kürt müziğinde plak dolduran ilk Kürt kadın sanatçı,Van ve Diyarbakır'da dengbêjlerin dinlendiği kültürel mekan,halaylarda çalınan hareketli ve ritmik halk şarkıları,A,'heyran' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_10874,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'serhad ezgileri' kavramının en uygun açıklamasıdır?,"Kars, Ağrı ve Van yöresine özgü lirik müzik tarzı",kilamların okunduğu serbest ritimli vokal tarzı,erken dönem Kürt müziği kayıtlarını yapan dengbêj,erbane veya defi ustalıkla çalan ritim sanatçısı,A,'serhad ezgileri' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10875,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'govend müziği' kavramının en uygun açıklamasıdır?,halaylarda çalınan hareketli ve ritmik halk şarkıları,Türk ve Kürt müziğinde ezgisel yapıyı belirleyen sistem,Kürt müziğini dünyaya tanıtan en meşhur ses sanatçısı,çobanların da çaldığı üflemeli geleneksel enstrüman,A,'govend müziği' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10876,Muzîk,ku-kmr,'Solo' teriminin muzîk alanı dışındaki bilimlerde kullanımı çok daha yaygındır.,Rast,Şaş,-,-,B,'solo' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_10877,Muzîk,ku-kmr,Aşağıdakilerden hangisi 'Mihemed Şêxo' teriminin doğru tanımıdır?,Kürt halkının ulusal duygularını seslendiren ozan,Şırnak ve Cizre yöresinin ritmik ve makamsal müziği,Bahdinan bölgesinin popüler klasik halk sanatçısı,erbane veya defi ustalıkla çalan ritim sanatçısı,A,'Mihemed Şêxo' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_10878,Muzîk,ku-kmr,Kürdistan/Kürt çalışmaları çerçevesinde 'Kardeş Türküler' ne şekilde yorumlanır?,kış gecesi sohbetlerinde icra edilen sözlü müzik,Kürt müziğini çok kültürlü ortamda icra eden grup,Şırnak ve Cizre yöresinin ritmik ve makamsal müziği,tek bir sanatçının şarkı söylemesi veya çalması,B,'Kardeş Türküler' kavramı hakkında muzîk bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
